GEO.id,GEO.id2,GEO.display-label,POPGROUP.id,POPGROUP.display-label,EST_VC03,MOE_VC03,EST_VC04,MOE_VC04,EST_VC05,MOE_VC05,EST_VC06,MOE_VC06,EST_VC07,MOE_VC07,EST_VC11,MOE_VC11,EST_VC12,MOE_VC12,EST_VC13,MOE_VC13,EST_VC16,MOE_VC16,EST_VC17,MOE_VC17,EST_VC18,MOE_VC18,EST_VC19,MOE_VC19,EST_VC20,MOE_VC20,EST_VC21,MOE_VC21,EST_VC22,MOE_VC22,EST_VC23,MOE_VC23,EST_VC24,MOE_VC24,EST_VC27,MOE_VC27,EST_VC30,MOE_VC30,EST_VC31,MOE_VC31,EST_VC32,MOE_VC32,EST_VC33,MOE_VC33,EST_VC36,MOE_VC36,EST_VC37,MOE_VC37,EST_VC38,MOE_VC38,EST_VC41,MOE_VC41,EST_VC42,MOE_VC42,EST_VC43,MOE_VC43,EST_VC46,MOE_VC46,EST_VC47,MOE_VC47,EST_VC48,MOE_VC48,EST_VC51,MOE_VC51,EST_VC52,MOE_VC52,EST_VC53,MOE_VC53,EST_VC56,MOE_VC56,EST_VC57,MOE_VC57,EST_VC58,MOE_VC58,EST_VC62,MOE_VC62,EST_VC63,MOE_VC63,EST_VC64,MOE_VC64,EST_VC65,MOE_VC65,EST_VC66,MOE_VC66,EST_VC67,MOE_VC67,EST_VC71,MOE_VC71,EST_VC72,MOE_VC72,EST_VC73,MOE_VC73,EST_VC74,MOE_VC74,EST_VC75,MOE_VC75,EST_VC76,MOE_VC76,EST_VC77,MOE_VC77,EST_VC78,MOE_VC78,EST_VC79,MOE_VC79,EST_VC80,MOE_VC80,EST_VC81,MOE_VC81,EST_VC82,MOE_VC82,EST_VC83,MOE_VC83,EST_VC84,MOE_VC84,EST_VC87,MOE_VC87,EST_VC88,MOE_VC88,EST_VC92,MOE_VC92,EST_VC93,MOE_VC93,EST_VC94,MOE_VC94,EST_VC95,MOE_VC95,EST_VC96,MOE_VC96,EST_VC97,MOE_VC97,EST_VC100,MOE_VC100,EST_VC101,MOE_VC101,EST_VC102,MOE_VC102,EST_VC103,MOE_VC103,EST_VC104,MOE_VC104,EST_VC105,MOE_VC105,EST_VC108,MOE_VC108,EST_VC109,MOE_VC109,EST_VC110,MOE_VC110,EST_VC111,MOE_VC111,EST_VC112,MOE_VC112,EST_VC113,MOE_VC113,EST_VC117,MOE_VC117,EST_VC118,MOE_VC118,EST_VC119,MOE_VC119,EST_VC120,MOE_VC120,EST_VC121,MOE_VC121,EST_VC122,MOE_VC122,EST_VC125,MOE_VC125,EST_VC126,MOE_VC126,EST_VC127,MOE_VC127,EST_VC128,MOE_VC128,EST_VC129,MOE_VC129,EST_VC130,MOE_VC130,EST_VC134,MOE_VC134,EST_VC135,MOE_VC135,EST_VC136,MOE_VC136,EST_VC137,MOE_VC137,EST_VC138,MOE_VC138,EST_VC139,MOE_VC139,EST_VC142,MOE_VC142,EST_VC143,MOE_VC143,EST_VC144,MOE_VC144,EST_VC145,MOE_VC145,EST_VC146,MOE_VC146,EST_VC147,MOE_VC147,EST_VC151,MOE_VC151,EST_VC152,MOE_VC152,EST_VC153,MOE_VC153,EST_VC154,MOE_VC154,EST_VC158,MOE_VC158,EST_VC159,MOE_VC159,EST_VC160,MOE_VC160,EST_VC164,MOE_VC164,EST_VC165,MOE_VC165,EST_VC169,MOE_VC169,EST_VC170,MOE_VC170,EST_VC173,MOE_VC173,EST_VC174,MOE_VC174,EST_VC177,MOE_VC177,EST_VC178,MOE_VC178,EST_VC181,MOE_VC181,EST_VC182,MOE_VC182,EST_VC186,MOE_VC186,EST_VC187,MOE_VC187,EST_VC188,MOE_VC188,EST_VC189,MOE_VC189,EST_VC190,MOE_VC190,EST_VC191,MOE_VC191,EST_VC192,MOE_VC192,EST_VC193,MOE_VC193,EST_VC197,MOE_VC197,EST_VC198,MOE_VC198,EST_VC199,MOE_VC199,EST_VC201,MOE_VC201,EST_VC202,MOE_VC202,EST_VC203,MOE_VC203,EST_VC206,MOE_VC206,EST_VC207,MOE_VC207,EST_VC208,MOE_VC208,EST_VC211,MOE_VC211,EST_VC212,MOE_VC212,EST_VC213,MOE_VC213,EST_VC215,MOE_VC215,EST_VC216,MOE_VC216,EST_VC217,MOE_VC217,EST_VC218,MOE_VC218,EST_VC222,MOE_VC222,EST_VC223,MOE_VC223,EST_VC224,MOE_VC224,EST_VC225,MOE_VC225,EST_VC226,MOE_VC226,EST_VC227,MOE_VC227,EST_VC228,MOE_VC228,EST_VC232,MOE_VC232,EST_VC233,MOE_VC233,EST_VC234,MOE_VC234,EST_VC235,MOE_VC235,EST_VC239,MOE_VC239,EST_VC240,MOE_VC240,EST_VC241,MOE_VC241,EST_VC242,MOE_VC242,EST_VC243,MOE_VC243,EST_VC244,MOE_VC244,EST_VC245,MOE_VC245,EST_VC246,MOE_VC246,EST_VC248,MOE_VC248,EST_VC249,MOE_VC249,EST_VC250,MOE_VC250,EST_VC251,MOE_VC251,EST_VC252,MOE_VC252,EST_VC253,MOE_VC253,EST_VC257,MOE_VC257,EST_VC258,MOE_VC258,EST_VC259,MOE_VC259,EST_VC260,MOE_VC260,EST_VC261,MOE_VC261,EST_VC262,MOE_VC262,EST_VC263,MOE_VC263,EST_VC264,MOE_VC264,EST_VC268,MOE_VC268,EST_VC269,MOE_VC269,EST_VC270,MOE_VC270,EST_VC271,MOE_VC271,EST_VC272,MOE_VC272,EST_VC273,MOE_VC273,EST_VC276,MOE_VC276,EST_VC277,MOE_VC277,EST_VC278,MOE_VC278,EST_VC279,MOE_VC279,EST_VC280,MOE_VC280,EST_VC281,MOE_VC281,EST_VC284,MOE_VC284,EST_VC285,MOE_VC285,EST_VC286,MOE_VC286,EST_VC287,MOE_VC287,EST_VC288,MOE_VC288,EST_VC289,MOE_VC289,EST_VC293,MOE_VC293,EST_VC294,MOE_VC294,EST_VC295,MOE_VC295,EST_VC296,MOE_VC296,EST_VC297,MOE_VC297,EST_VC298,MOE_VC298,EST_VC299,MOE_VC299,EST_VC300,MOE_VC300,EST_VC301,MOE_VC301,EST_VC302,MOE_VC302,EST_VC303,MOE_VC303,EST_VC304,MOE_VC304,EST_VC305,MOE_VC305,EST_VC306,MOE_VC306,EST_VC310,MOE_VC310,EST_VC311,MOE_VC311,EST_VC312,MOE_VC312,EST_VC313,MOE_VC313,EST_VC314,MOE_VC314,EST_VC318,MOE_VC318,EST_VC319,MOE_VC319,EST_VC322,MOE_VC322,EST_VC323,MOE_VC323,EST_VC324,MOE_VC324,EST_VC325,MOE_VC325,EST_VC326,MOE_VC326,EST_VC327,MOE_VC327,EST_VC328,MOE_VC328,EST_VC329,MOE_VC329,EST_VC330,MOE_VC330,EST_VC331,MOE_VC331,EST_VC332,MOE_VC332,EST_VC334,MOE_VC334,EST_VC335,MOE_VC335,EST_VC336,MOE_VC336,EST_VC337,MOE_VC337,EST_VC338,MOE_VC338,EST_VC339,MOE_VC339,EST_VC340,MOE_VC340,EST_VC341,MOE_VC341,EST_VC343,MOE_VC343,EST_VC344,MOE_VC344,EST_VC348,MOE_VC348,EST_VC349,MOE_VC349,EST_VC351,MOE_VC351,EST_VC352,MOE_VC352,EST_VC354,MOE_VC354,EST_VC355,MOE_VC355,EST_VC359,MOE_VC359,EST_VC360,MOE_VC360,EST_VC361,MOE_VC361,EST_VC362,MOE_VC362,EST_VC366,MOE_VC366,EST_VC367,MOE_VC367,EST_VC368,MOE_VC368,EST_VC369,MOE_VC369,EST_VC370,MOE_VC370,EST_VC371,MOE_VC371,EST_VC372,MOE_VC372,EST_VC373,MOE_VC373,EST_VC374,MOE_VC374,EST_VC376,MOE_VC376,EST_VC377,MOE_VC377,EST_VC378,MOE_VC378,EST_VC379,MOE_VC379,EST_VC380,MOE_VC380,EST_VC381,MOE_VC381,EST_VC382,MOE_VC382,EST_VC383,MOE_VC383,EST_VC384,MOE_VC384,EST_VC385,MOE_VC385,EST_VC389,MOE_VC389,EST_VC390,MOE_VC390,EST_VC391,MOE_VC391,EST_VC394,MOE_VC394,EST_VC395,MOE_VC395,EST_VC399,MOE_VC399,EST_VC400,MOE_VC400,EST_VC401,MOE_VC401,EST_VC402,MOE_VC402,EST_VC403,MOE_VC403,EST_VC407,MOE_VC407,EST_VC408,MOE_VC408,EST_VC409,MOE_VC409,EST_VC410,MOE_VC410,EST_VC411,MOE_VC411,EST_VC412,MOE_VC412,EST_VC413,MOE_VC413,EST_VC417,MOE_VC417,EST_VC418,MOE_VC418,EST_VC419,MOE_VC419,EST_VC423,MOE_VC423,EST_VC424,MOE_VC424,EST_VC425,MOE_VC425,EST_VC426,MOE_VC426,EST_VC427,MOE_VC427,EST_VC431,MOE_VC431,EST_VC432,MOE_VC432,EST_VC433,MOE_VC433,EST_VC437,MOE_VC437,EST_VC438,MOE_VC438,EST_VC439,MOE_VC439,EST_VC443,MOE_VC443,EST_VC444,MOE_VC444,EST_VC445,MOE_VC445,EST_VC446,MOE_VC446,EST_VC450,MOE_VC450,EST_VC451,MOE_VC451,EST_VC452,MOE_VC452,EST_VC456,MOE_VC456,EST_VC457,MOE_VC457,EST_VC461,MOE_VC461,EST_VC462,MOE_VC462,EST_VC463,MOE_VC463
0400000US06,06,California,013,Asian Indian alone (400-401),684191,21648,100.0,0.1,(X),(X),(X),(X),(X),(X),684191,21648,52.0,0.7,48.0,0.7,8.6,0.5,15.4,0.5,7.6,0.5,23.3,0.9,18.9,0.6,11.1,0.6,7.3,0.5,5.3,0.4,2.6,0.3,33.1,0.4,76.0,0.7,73.1,0.7,10.0,0.6,7.9,0.5,164346,7587,52.0,1.7,48.0,1.7,519845,16233,52.0,0.8,48.0,0.8,210838,9295,50.9,1.4,49.1,1.4,255078,9511,52.7,1.0,47.3,1.0,53929,3507,53.4,2.8,46.6,2.8,677097,21606,55.2,0.8,30.0,0.7,10.2,0.9,4.7,0.6,0.3,0.1,212145,6418,82.7,1.3,49.3,1.6,75.6,1.6,46.4,1.6,4.3,0.8,2.1,0.6,17.3,1.3,11.5,1.1,7.6,0.9,3.8,0.7,5.8,0.7,4.3,0.6,1.5,0.5,3.21,0.05,3.51,0.05,538212,16586,69.8,1.1,3.0,0.3,3.0,0.5,0.7,0.2,23.5,1.0,279727,10225,68.0,1.7,1.0,0.3,2.9,0.6,0.6,0.3,27.5,1.6,258485,8681,71.7,1.6,5.1,0.6,3.3,0.7,0.8,0.3,19.1,1.3,181892,7187,9.8,1.2,6.5,1.0,36.5,2.0,13.4,1.2,33.9,2.1,94987,5208,54.9,3.0,35.0,2.9,86905,4297,57.8,2.6,32.7,2.8,468151,14464,8.8,0.8,8.8,0.7,9.8,0.8,32.1,1.2,40.5,1.3,91.2,0.8,93.8,0.9,88.4,1.1,72.6,1.2,76.1,1.4,68.9,1.6,196381,7324,13667,1947,161,124,1.2,0.9,398602,12984,6.8,0.7,9.9,4.0,519845,16233,0.8,0.2,683420,21691,5.0,0.5,164261,7592,1.5,0.5,465487,15616,3.3,0.5,53672,3521,30.0,3.5,672186,21550,78.5,1.3,16.8,1.2,10.2,1.1,6.6,0.8,3.3,0.5,3.3,0.6,4.8,0.6,206290,8342,51.7,1.7,48.3,1.7,477901,17133,52.2,0.9,47.8,0.9,233595,9815,51.0,1.2,49.0,1.2,244306,13732,53.3,1.3,46.7,1.3,477901,17133,22.2,1.6,34.6,1.3,43.2,1.7,477901,17133,1.2,0.3,94.3,0.7,1.4,0.4,1.9,0.4,0.5,0.1,0.7,0.2,625407,19567,18.7,1.0,81.3,1.0,21.9,1.3,532301,16237,67.6,1.0,67.6,1.0,63.9,1.1,3.7,0.4,5.4,0.6,0.0,0.1,32.4,1.0,255478,8513,55.4,1.6,55.4,1.6,51.1,1.6,4.4,0.5,7.9,1.0,326729,11754,71.1,1.5,10.6,1.0,8.1,1.0,2.3,0.4,2.9,0.5,5.0,0.5,29.2,0.6,340303,11852,70.7,1.7,6.9,0.9,14.3,1.0,1.2,0.4,6.8,0.9,209877,7456,72.5,1.8,4.7,1.0,12.7,1.2,1.6,0.5,8.6,1.2,130426,6329,67.9,2.4,10.5,1.5,17.1,1.8,0.6,0.4,3.9,1.1,340303,11852,0.7,0.3,0.8,0.3,13.5,0.9,2.6,0.4,9.1,0.9,4.4,0.6,6.7,0.9,7.0,0.7,27.3,1.3,18.5,1.2,5.0,0.8,2.1,0.5,2.5,0.5,340303,11852,86.2,1.1,8.4,0.9,5.0,0.6,0.4,0.2,212145,6418,121883,3133,95.0,0.7,145771,4122,11.3,0.9,16873,1129,4.0,0.8,9867,789,1.3,0.4,5087,1599,5.1,0.7,22466,3760,2.5,0.7,175544,5770,130083,5003,91.4,1.1,137399,6180,3.5,0.6,69614,19978,5.2,0.9,56355,11378,684191,21648,47735,1512,173460,6652,87419,5501,112517,3295,83944,4779,100805,752,71793,3469,683420,21691,82.7,1.3,15.7,0.9,5.3,0.7,3.2,0.7,3.6,1.0,4.1,1.7,2.2,0.5,1.9,0.6,2.5,1.2,15.3,8.2,25.2,14.6,60.6,34.1,5.8,0.8,3.6,1.0,3.5,1.0,3.6,1.3,3.4,1.1,6.5,0.9,6.4,1.0,6.6,1.9,3.4,0.7,26.5,3.6,212145,6418,52.9,1.6,47.1,1.6,3.58,0.07,2.81,0.09,212145,6418,57.8,1.3,5.8,0.7,36.1,1.4,0.3,0.1,212145,6418,3.6,0.8,22.3,1.4,32.7,1.4,29.5,1.5,8.4,1.0,3.6,0.7,212145,6418,5.7,0.7,94.3,0.7,212145,6418,66.9,1.3,31.3,1.3,0.6,0.2,1.2,0.3,212145,6418,2.2,0.4,8.7,0.9,93495,4137,66.6,2.4,33.4,2.4,112324,4271,655500,16784,2955,78,747,54,96116,4884,70.6,2.4,29.4,2.4,97752,4896,1750,33,212145,6418,98.1,0.4,95.4,0.7
0400000US12,12,Florida,013,Asian Indian alone (400-401),138235,10141,100.0,0.1,(X),(X),(X),(X),(X),(X),138235,10141,50.3,1.6,49.7,1.6,6.3,1.2,14.2,1.6,8.9,1.5,18.1,2.1,17.5,1.4,14.2,1.6,10.4,1.3,7.2,1.0,3.3,0.8,36.6,1.4,79.6,1.4,76.1,1.6,13.7,1.3,10.5,1.3,28248,3178,50.8,5.1,49.2,5.1,109987,7865,50.1,1.8,49.9,1.8,37386,4364,47.2,3.6,52.8,3.6,58100,4599,51.7,2.6,48.3,2.6,14501,1851,51.5,5.5,48.5,5.5,136906,10095,56.7,2.1,28.3,1.7,11.2,2.0,3.8,0.9,0.3,0.1,46295,3531,77.6,3.1,41.2,3.2,66.5,3.6,35.2,3.5,6.5,2.1,3.6,1.9,22.4,3.1,13.7,2.3,10.4,2.1,3.3,1.2,8.6,1.9,7.9,1.9,0.7,0.5,3.06,0.13,3.50,0.16,113677,8236,64.9,2.7,3.6,0.9,5.4,1.4,1.2,0.7,25.0,2.6,56934,4362,65.5,3.6,2.2,1.0,4.1,1.6,1.0,0.7,27.2,3.5,56743,4806,64.3,3.6,4.9,1.4,6.7,1.9,1.3,1.1,22.8,3.4,37101,4524,6.5,1.9,4.4,1.6,35.5,4.0,12.1,2.9,41.5,4.0,19143,2787,53.4,6.4,40.1,6.6,17958,2830,50.5,6.3,42.9,6.1,97628,6772,8.7,1.5,14.4,2.2,17.1,2.5,28.3,2.6,31.4,2.9,91.3,1.5,92.9,1.8,89.7,2.0,59.8,3.4,65.4,4.2,54.1,3.9,38362,4020,2899,992,N,N,N,N,85154,5662,5.2,1.8,N,N,109987,7865,2.6,0.9,138228,10143,6.5,1.1,28248,3178,1.3,1.1,95479,7415,4.0,1.1,14501,1851,32.7,7.5,136578,9945,82.4,2.4,13.9,2.2,7.3,1.9,6.6,1.7,3.1,1.1,3.5,1.5,3.7,1.0,38696,4001,51.2,4.5,48.8,4.5,99539,7823,49.9,1.9,50.1,1.9,56665,4595,50.6,2.8,49.4,2.8,42874,6094,49.1,2.8,50.9,2.8,99539,7823,17.9,2.8,27.2,2.9,54.9,3.6,99539,7823,1.8,0.7,72.7,3.6,4.0,1.8,0.0,0.2,20.3,3.0,1.2,0.8,129566,9532,41.5,3.4,58.5,3.4,13.0,2.3,112503,8142,65.6,2.4,65.6,2.4,62.5,2.3,3.1,1.0,4.8,1.5,0.0,0.2,34.4,2.4,56038,4706,55.4,3.6,55.4,3.6,51.8,3.4,3.6,1.4,6.4,2.4,69412,5584,78.7,2.7,9.3,2.0,1.9,1.0,1.8,0.8,2.3,1.6,6.0,1.3,26.5,1.6,70334,5615,64.3,3.8,6.9,1.7,23.3,2.9,2.8,0.9,2.6,1.0,41300,3602,66.8,3.7,5.1,1.6,20.0,3.1,4.4,1.4,3.8,1.5,29034,3012,60.7,6.1,9.6,3.3,28.1,5.1,0.5,0.8,1.1,0.9,70334,5615,0.0,0.3,1.4,0.7,5.0,2.1,3.7,1.7,14.6,2.5,3.4,1.2,3.3,1.2,8.9,1.8,19.0,2.9,29.3,3.5,6.8,2.2,2.5,1.1,2.3,1.0,70334,5615,87.0,2.4,8.8,2.0,3.9,1.2,0.2,0.2,46295,3531,77099,5556,89.5,2.3,109928,9643,17.5,2.5,16307,1957,2.9,1.3,7493,820,1.4,0.7,2696,1166,7.0,2.0,23417,7190,6.1,1.8,35945,3218,89070,9032,85.7,3.5,95279,8696,5.9,2.6,90378,35666,8.4,2.7,38610,11041,138235,10141,38441,3929,31223,2892,18864,2335,94780,8267,63999,10267,75291,10328,49777,5029,138228,10143,78.3,2.4,14.5,1.9,10.6,1.8,5.8,1.9,3.3,1.3,3.9,3.8,5.0,1.9,2.3,1.6,N,N,14.5,11.0,N,N,N,N,9.0,1.9,4.0,1.8,4.0,1.8,4.8,4.2,3.7,1.9,10.3,2.3,10.5,2.4,9.1,4.1,5.8,1.8,34.3,8.5,46295,3531,65.4,3.9,34.6,3.9,3.33,0.19,2.55,0.19,46295,3531,67.3,3.2,6.1,2.0,26.5,2.8,0.2,0.3,46295,3531,3.5,1.2,36.8,3.9,39.7,3.8,14.0,2.6,4.7,1.6,1.3,0.8,46295,3531,6.2,1.7,93.8,1.7,46295,3531,7.2,1.6,89.9,1.8,0.2,0.3,2.7,1.0,46295,3531,2.1,1.1,3.6,1.3,20703,2397,70.4,5.9,29.6,5.9,30264,2778,263400,16124,1746,126,642,46,14160,2121,66.0,6.6,34.0,6.6,15132,2321,1117,85,46295,3531,94.7,1.7,89.4,2.8
0400000US13,13,Georgia,013,Asian Indian alone (400-401),117321,7186,100.0,0.2,(X),(X),(X),(X),(X),(X),117321,7186,50.9,1.8,49.1,1.8,7.5,1.0,16.3,1.8,7.8,1.3,19.1,2.3,21.0,1.8,12.9,2.1,8.5,1.6,5.1,1.1,1.9,0.8,34.7,1.1,76.3,1.8,72.4,1.8,9.7,1.7,7.0,1.4,27838,2806,54.9,4.9,45.1,4.9,89483,5744,49.7,1.8,50.3,1.8,31535,3388,46.9,3.3,53.1,3.3,49702,4441,50.8,2.5,49.2,2.5,8246,1575,53.0,6.3,47.0,6.3,114299,7446,56.9,2.0,30.3,1.8,10.9,1.9,1.9,1.1,0.5,0.4,36852,2985,85.9,2.8,52.5,4.3,79.3,3.8,49.7,4.2,4.2,1.9,2.7,1.8,14.1,2.8,9.8,2.4,7.8,2.2,2.0,1.2,4.3,1.9,4.0,2.0,0.2,0.3,3.21,0.15,3.50,0.16,93538,6009,73.1,2.8,2.4,0.9,2.9,0.9,1.1,0.9,20.5,2.3,46334,3451,74.3,3.2,0.1,0.2,2.1,1.3,1.2,1.3,22.3,3.0,47204,3433,72.0,3.8,4.5,1.8,3.8,1.4,0.9,1.0,18.8,3.0,31852,3317,7.8,2.4,8.4,3.3,33.3,5.1,17.4,3.8,33.1,4.8,15664,1712,59.8,6.5,30.9,6.2,16188,2360,58.5,7.3,35.1,7.3,80367,5111,8.4,2.0,7.1,1.9,11.8,2.4,35.7,3.9,36.9,3.6,91.6,2.0,93.0,2.4,90.1,2.5,72.7,3.2,76.9,4.2,68.4,4.0,35334,2901,2522,1050,N,N,N,N,71802,4597,7.9,2.2,8.0,5.6,89248,5747,0.4,0.3,117049,7184,5.1,1.2,27838,2806,0.6,0.5,80965,5799,3.5,1.2,8246,1575,35.7,11.0,115300,7084,77.8,3.7,17.1,3.2,5.7,1.6,11.4,2.7,6.6,2.1,4.8,1.8,5.0,1.6,38125,3179,52.4,4.0,47.6,4.0,79196,5604,50.2,1.9,49.8,1.9,40442,3810,49.7,2.4,50.3,2.4,38754,4715,50.7,3.7,49.3,3.7,79196,5604,18.5,3.5,33.6,3.4,47.9,3.4,79196,5604,1.5,0.9,92.8,3.0,4.0,2.4,0.4,0.4,0.9,0.6,0.4,0.3,108570,6805,19.1,2.7,80.9,2.7,23.0,3.5,91440,5870,65.3,2.2,65.0,2.3,62.3,2.4,2.8,1.1,4.3,1.6,0.3,0.3,34.7,2.2,46198,3359,52.0,3.7,52.0,3.7,48.3,4.0,3.8,1.8,7.2,3.4,56267,4336,75.9,3.2,13.6,3.1,2.0,0.9,1.6,0.8,0.6,0.4,6.4,2.2,29.4,1.6,56924,4419,66.6,3.6,4.1,1.4,25.4,3.5,0.3,0.4,3.6,1.4,34625,2981,69.4,4.4,1.5,0.9,24.0,4.4,0.0,0.5,5.1,2.2,22299,2662,62.3,6.5,8.1,3.0,27.6,5.3,0.7,1.1,1.4,1.2,56924,4419,0.0,0.3,0.2,0.3,7.0,2.3,1.9,1.2,20.4,3.8,3.1,1.4,5.2,1.6,7.6,1.9,25.9,3.4,20.7,3.6,4.3,1.5,2.7,1.2,1.0,0.5,56924,4419,88.7,2.6,7.2,1.8,3.9,1.6,0.2,0.2,36852,2985,92025,11827,95.8,1.6,117186,8579,8.7,1.8,16471,2946,3.0,1.6,8317,1693,N,N,3073,1927,3.4,1.9,24191,7417,3.2,1.4,31654,2679,103517,6362,92.3,3.0,108826,7548,2.8,2.0,45918,43444,4.9,2.2,42964,7687,117321,7186,39233,3269,29240,2663,13996,2083,92239,7567,66024,6766,76042,4831,58520,14985,117049,7184,81.2,3.1,11.2,1.9,10.8,2.0,2.7,1.4,1.9,1.4,N,N,2.4,1.4,1.8,1.4,N,N,10.2,12.4,N,N,N,N,4.1,1.5,3.4,2.1,3.4,2.1,3.1,2.8,3.5,2.3,4.3,1.6,4.4,1.8,3.3,3.7,2.8,1.4,22.9,9.5,36852,2985,61.0,4.4,39.0,4.4,3.44,0.21,2.83,0.22,36852,2985,65.9,4.3,4.1,2.0,30.0,4.3,0.0,0.5,36852,2985,9.3,2.7,39.1,4.6,42.6,4.7,6.5,2.0,1.3,0.9,1.2,1.2,36852,2985,5.2,1.8,94.8,1.8,36852,2985,54.7,4.4,44.7,4.4,0.0,0.1,0.6,0.6,36852,2985,1.3,0.8,2.5,1.2,17505,2264,73.5,6.1,26.5,6.1,22485,2374,283300,21986,1919,92,613,66,13789,1981,70.8,7.5,29.2,7.5,14040,2044,1107,48,36852,2985,98.6,0.7,93.8,2.1
0400000US17,17,Illinois,013,Asian Indian alone (400-401),241260,12715,100.0,0.1,(X),(X),(X),(X),(X),(X),241260,12715,51.2,1.0,48.8,1.0,7.8,0.7,16.5,1.1,7.3,0.8,21.7,1.3,18.1,1.0,10.5,1.0,9.0,0.7,6.1,0.7,3.1,0.5,33.4,0.6,75.6,1.1,73.1,1.1,11.8,0.9,9.1,0.8,58796,4452,48.4,2.5,51.6,2.5,182464,9345,52.0,1.1,48.0,1.1,69824,4555,52.4,2.2,47.6,2.2,90575,5799,51.9,1.3,48.1,1.3,22065,1987,51.7,3.5,48.3,3.5,238691,12670,54.2,1.5,28.9,1.1,11.9,1.7,4.9,0.9,0.4,0.2,74288,3479,78.2,2.9,44.4,2.9,72.4,3.1,42.1,2.9,3.3,1.0,1.6,0.8,21.8,2.9,14.5,2.6,9.6,2.5,4.9,1.4,7.4,1.4,5.9,1.2,1.4,0.6,3.20,0.11,3.63,0.11,189098,9692,69.1,2.0,3.5,0.6,2.7,0.6,0.5,0.3,24.2,1.8,98215,5297,67.7,2.7,1.0,0.5,2.2,1.1,0.3,0.2,28.9,2.5,90883,5218,70.7,2.4,6.2,1.2,3.2,0.9,0.7,0.5,19.2,1.9,67920,5134,7.6,1.6,7.4,1.4,37.5,2.8,12.6,1.6,34.8,2.7,33080,3127,55.6,3.9,35.7,4.0,34840,2997,59.4,3.9,34.0,3.5,164926,8514,7.4,1.1,7.9,1.2,10.8,1.2,34.5,2.2,39.4,2.3,92.6,1.1,95.9,1.1,89.0,1.7,73.9,1.9,79.3,2.4,68.2,2.5,64129,3968,4910,1233,N,N,N,N,141691,7989,8.5,1.5,11.0,5.0,182464,9345,0.5,0.2,240699,12733,6.4,0.8,58796,4452,1.2,0.6,160266,8601,4.3,0.9,21637,2011,36.3,5.1,237240,12704,80.4,2.2,14.6,2.0,8.5,1.7,6.1,1.1,2.7,0.9,3.4,0.9,5.0,1.0,77561,6020,51.5,2.3,48.5,2.3,163699,8446,51.0,1.4,49.0,1.4,91621,6018,50.4,1.7,49.6,1.7,72078,6396,51.7,2.6,48.3,2.6,163699,8446,21.4,1.9,31.5,2.7,47.1,2.8,163699,8446,0.7,0.3,96.5,1.0,1.6,0.6,0.1,0.1,0.2,0.1,0.9,0.4,222341,11834,18.1,1.7,81.9,1.7,23.2,1.7,186961,9642,66.2,1.5,66.2,1.5,62.9,1.5,3.3,0.7,5.0,1.0,0.0,0.1,33.8,1.5,89665,5124,54.1,2.4,54.1,2.4,50.6,2.4,3.5,0.8,6.5,1.4,114726,5724,65.6,2.4,9.7,1.8,14.7,1.8,3.5,1.2,2.4,0.7,4.0,1.0,31.9,1.2,117643,5871,66.9,3.1,7.3,1.2,18.7,2.5,0.7,0.4,6.4,1.2,72310,4090,69.2,3.7,4.7,1.3,17.7,2.9,1.0,0.6,7.4,1.7,45333,2925,63.1,4.1,11.6,2.3,20.3,3.3,0.3,0.4,4.7,1.5,117643,5871,0.2,0.3,0.9,0.5,9.4,1.2,2.2,0.6,11.4,1.8,3.6,1.0,2.7,0.9,10.5,1.5,23.4,2.4,25.6,2.1,7.2,1.4,1.8,0.7,1.3,0.6,117643,5871,88.7,1.6,8.4,1.4,2.5,0.8,0.4,0.4,74288,3479,94278,5642,92.9,1.4,124418,8273,13.5,1.6,16957,1496,3.8,1.2,7902,1171,2.3,0.9,2957,1428,5.8,1.1,34995,8160,7.2,1.5,58073,3147,103598,7240,92.6,1.6,105351,8677,3.2,1.0,103890,54490,4.3,1.3,67558,42959,241260,12715,41199,2715,57379,3805,28188,2582,102142,6916,81998,10359,81086,3549,63988,7684,240699,12733,76.2,2.9,19.6,2.5,8.3,1.2,7.6,2.2,7.4,2.5,8.0,4.7,7.3,2.2,7.2,2.5,8.2,4.8,11.1,9.3,N,N,N,N,9.6,2.1,9.5,3.6,9.5,3.6,10.9,5.3,8.9,4.1,9.7,1.9,10.3,2.0,5.2,2.8,7.8,2.2,23.6,4.8,74288,3479,60.3,3.0,39.7,3.0,3.52,0.15,2.72,0.15,74288,3479,55.3,2.9,6.2,1.6,38.3,2.9,0.1,0.2,74288,3479,2.9,1.0,23.7,3.1,33.6,2.6,25.4,2.5,8.0,1.6,6.5,1.5,74288,3479,9.3,1.7,90.7,1.7,74288,3479,80.3,2.1,18.3,2.1,0.4,0.3,0.9,0.4,74288,3479,1.8,0.8,6.2,1.3,33611,2729,63.2,3.8,36.8,3.8,44784,2964,313800,15348,2348,86,898,81,27425,2458,65.7,4.3,34.3,4.3,28106,2539,1194,41,74288,3479,97.8,0.9,93.0,1.4
